ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
25,Africa,Togo,0.7,,,,529.0,84,6.0,53.0,4381.0,10.0
25,Europe,Liechtenstein,26.0,,,,23605.0,81,1.0,55.0,900.0,2124.0
72,Africa,Equatorial Guinea,,,,,609.0,79,,7.0,854.0,56.0
47,North America,Barbados,17.0,,,4.0,3699.0,75,5.0,23.0,1063.0,261.0
53,Asia,Maldives,,,,1.0,7657.0,69,,16.0,4139.0,128.0
45,North America,Sint Maarten,233.0,,,6.0,3802.0,67,10.0,12.0,163.0,1563.0
65,Africa,Cabo Verde,2.0,,,,,67,1.0,1.0,,121.0
50,South America,Guyana,9.0,1.0,,5.0,417.0,66,7.0,9.0,328.0,84.0
58,North America,Cayman Islands,15.0,,,3.0,11838.0,66,1.0,7.0,778.0,1004.0
27,Africa,Zambia,0.2,,,1.0,141.0,65,3.0,35.0,2586.0,4.0
40,North America,Bahamas,23.0,,,1.0,,60,9.0,11.0,,153.0
54,North America,Haiti,0.3,,,,54.0,57,3.0,,618.0,5.0
37,Australia/Oceania,French Polynesia,,,,1.0,5393.0,56,,19.0,1515.0,199.0
18,Africa,Uganda,,,,,300.0,56,,38.0,13742.0,1.0
26,Africa,Benin,0.08,,,,,54,1.0,27.0,,4.0
35,Africa,Libya,0.1,,,,118.0,51,1.0,15.0,808.0,7.0
47,Africa,Guinea-Bissau,,,,,762.0,50,,3.0,1500.0,25.0
21,Asia,Macao,,,,1.0,,45,,24.0,,69.0
37,Africa,Sierra Leone,,,,,,43,,6.0,,5.0
31,Asia,Syria,0.2,,,,,39,3.0,5.0,,2.0
36,Africa,Eritrea,,,,,,39,,3.0,,11.0
31,Africa,Mozambique,,,,,36.0,39,,8.0,1110.0,1.0
16,North America,Saint Martin,52.0,,,5.0,,37,2.0,19.0,,957.0
26,Asia,Mongolia,,1.0,,,2074.0,34,,8.0,6800.0,10.0
25,Africa,Chad,,,,,,33,,8.0,,2.0
27,Asia,Nepal,,,,,1015.0,31,,4.0,29567.0,1.0
20,Africa,Zimbabwe,0.2,,,,223.0,25,3.0,2.0,3308.0,2.0
16,Africa,Angola,0.06,,,,,24,2.0,6.0,,0.7
15,Africa,Eswatini,0.9,,,,615.0,24,1.0,8.0,714.0,21.0
17,North America,Antigua and Barbuda,31.0,,,1.0,745.0,23,3.0,3.0,73.0,235.0
21,Asia,Timor-Leste,,,,,244.0,22,,1.0,322.0,17.0
19,Africa,Botswana,0.4,,,,1885.0,20,1.0,,4432.0,9.0
17,Asia,Laos,,,,,185.0,19,,2.0,1349.0,3.0
14,North America,Belize,5.0,,,1.0,1637.0,18,2.0,2.0,651.0,45.0
15,Australia/Oceania,Fiji,,,,,,18,,3.0,,20.0
3,Australia/Oceania,New Caledonia,,,,1.0,12088.0,18,,15.0,3451.0,63.0
12,Africa,Malawi,0.1,,,1.0,22.0,17,2.0,3.0,429.0,0.9
8,North America,Dominica,,,,,4793.0,16,,8.0,345.0,222.0
10,Africa,Namibia,,,,,206.0,16,,6.0,524.0,6.0
15,North America,Saint Kitts and Nevis,,,,,4643.0,15,,,247.0,282.0
2,North America,Saint Lucia,,,,,1873.0,15,,13.0,344.0,82.0
2,North America,Curaçao,6.0,,,,1743.0,14,1.0,11.0,286.0,85.0
8,North America,Grenada,,,,4.0,818.0,14,,6.0,92.0,124.0
8,Africa,CAR,,,,,,12,,4.0,,2.0
11,North America,St. Vincent Grenadines,,,,,784.0,12,,1.0,87.0,108.0
10,North America,Turks and Caicos,26.0,,,,2144.0,11,1.0,,83.0,284.0
8,South America,Falkland Islands,,,,,91667.0,11,,3.0,319.0,3161.0
0,North America,Greenland,,,,,19394.0,11,,11.0,1101.0,194.0
9,North America,Montserrat,,,,1.0,7212.0,11,,2.0,36.0,2204.0
6,Africa,Seychelles,,,,,,11,,5.0,,112.0
2,North America,Nicaragua,0.3,,,,,10,2.0,6.0,,2.0
7,Africa,Gambia,0.4,,,,131.0,10,1.0,2.0,316.0,4.0
3,South America,Suriname,2.0,,,,,10,1.0,6.0,,17.0
7,,MS Zaandam,,,,,,9,2.0,,,
7,Europe,Vatican City,,,,,,9,,2.0,,11236.0
0,Africa,Mauritania,0.2,,,,196.0,7,1.0,6.0,913.0,2.0
7,Australia/Oceania,Papua New Guinea,,,,,68.0,7,,,604.0,0.8
4,Asia,Bhutan,,1.0,,,11359.0,6,,2.0,8765.0,8.0
1,North America,St. Barth,,,,,,6,,5.0,,607.0
6,Africa,Western Sahara,,,,,,6,,,,10.0
1,North America,British Virgin Islands,33.0,,,,,5,1.0,3.0,,165.0
0,Africa,Burundi,0.08,,,,7.0,5,1.0,4.0,80.0,0.4
5,North America,Caribbean Netherlands,,,,,4195.0,5,,,110.0,191.0
4,Africa,Sao Tome and Principe,,,,,87.0,4,,,19.0,18.0
4,Africa,South Sudan,,,,,,4,,,,0.4
2,North America,Anguilla,,,,,,3,,1.0,,200.0
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
1,Asia,Yemen,,,,,,1,,,,0.03
1003,Asia,China,3.0,11.0,,82.0,,82758,4632.0,77123.0,,57.0
717673,North America,Total:,,905.0,40.0,15208.0,,852301,45473.0,89155.0,,
683121,Europe,Total:,,136.0,14.0,26148.0,,1113232,104505.0,325606.0,,
195312,Asia,Total:,,633.0,18.0,6311.0,,397102,15150.0,186640.0,,
44514,South America,Total:,,35.0,2.0,9453.0,,86521,4081.0,37926.0,,
2374,Australia/Oceania,Total:,,22.0,1.0,54.0,,8186,84.0,5728.0,,
16574,Africa,Total:,,38.0,,174.0,,24209,1164.0,6471.0,,
62,,Total:,,,,7.0,,721,15.0,644.0,,
495130,Europe,European Union,191.66513528157319,136.0,14.0,22934.0,14744.06158686658,878217,85339.0,297498.0,6564801.0,1972.410974016304
