ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
4746,Asia,Japan,0.8,183.0,,109.0,509.0,5530,99.0,685.0,64387.0,44.0
3680,South America,Peru,4.0,,,124.0,1470.0,5256,138.0,1438.0,48465.0,159.0
4307,Europe,Romania,13.0,,,178.0,2693.0,5202,248.0,647.0,51802.0,270.0
4354,South America,Ecuador,15.0,,,139.0,1083.0,4965,272.0,339.0,19102.0,281.0
3808,Asia,Pakistan,0.3,112.0,1.0,45.0,248.0,4601,66.0,727.0,54706.0,21.0
2553,Asia,Malaysia,2.0,,,72.0,2153.0,4228,67.0,1608.0,69675.0,131.0
3749,Asia,Philippines,2.0,,,1.0,224.0,4076,203.0,124.0,24500.0,37.0
2614,North America,Mexico,2.0,260.0,20.0,89.0,244.0,3441,194.0,633.0,31492.0,27.0
2761,Asia,Indonesia,1.0,,,,65.0,3293,280.0,252.0,17679.0,12.0
2577,Asia,Saudi Arabia,1.0,,,41.0,3320.0,3287,44.0,666.0,115585.0,94.0
2563,Europe,Luxembourg,83.0,,,30.0,43965.0,3115,52.0,500.0,27521.0,4976.0
2708,Asia,UAE,1.0,,,1.0,59967.0,2990,14.0,268.0,593095.0,302.0
2683,Europe,Serbia,8.0,,,127.0,1413.0,2867,66.0,118.0,12347.0,328.0
2670,North America,Panama,15.0,,,107.0,2729.0,2752,66.0,16.0,11776.0,638.0
2263,Europe,Finland,8.0,,,82.0,7039.0,2605,42.0,300.0,39000.0,470.0
1427,Asia,Thailand,0.5,50.0,1.0,61.0,1030.0,2473,33.0,1013.0,71860.0,35.0
2164,Asia,Qatar,2.0,,,37.0,14975.0,2376,6.0,206.0,43144.0,825.0
2151,North America,Dominican Republic,11.0,,,147.0,659.0,2349,118.0,80.0,7151.0,217.0
1980,South America,Colombia,1.0,,,85.0,686.0,2223,69.0,174.0,34910.0,44.0
1599,Europe,Greece,8.0,,,79.0,3227.0,1955,87.0,269.0,33634.0,188.0
1821,Africa,South Africa,0.3,,,7.0,1161.0,1934,18.0,95.0,68874.0,33.0
1444,Asia,Singapore,1.0,,,29.0,11110.0,1910,6.0,460.0,65000.0,326.0
1450,South America,Argentina,2.0,,,96.0,329.0,1894,79.0,365.0,14850.0,42.0
1790,Europe,Ukraine,1.0,,,33.0,471.0,1892,57.0,45.0,20608.0,43.0
1233,Africa,Egypt,1.0,,,,244.0,1699,118.0,348.0,25000.0,17.0
1084,Africa,Algeria,5.0,,,46.0,77.0,1666,235.0,347.0,3359.0,38.0
954,Europe,Iceland,18.0,,,11.0,95718.0,1648,6.0,688.0,32663.0,4829.0
1331,Europe,Belarus,2.0,,,55.0,5186.0,1486,16.0,139.0,49000.0,157.0
1168,Europe,Croatia,5.0,,,34.0,3332.0,1407,20.0,219.0,13680.0,343.0
1168,Africa,Morocco,3.0,,,1.0,166.0,1374,97.0,109.0,6116.0,37.0
1210,Europe,Moldova,7.0,,,80.0,1266.0,1289,29.0,50.0,5108.0,320.0
908,Australia/Oceania,New Zealand,0.4,44.0,1.0,5.0,11548.0,1283,2.0,373.0,55685.0,266.0
667,Asia,Iraq,2.0,,,,757.0,1232,69.0,496.0,30466.0,31.0
1100,Europe,Estonia,18.0,,,9.0,19914.0,1207,24.0,83.0,26416.0,910.0
1001,Europe,Hungary,8.0,210.0,11.0,17.0,3100.0,1190,77.0,112.0,29948.0,123.0
953,Europe,Slovenia,21.0,,,34.0,15303.0,1124,43.0,128.0,31813.0,541.0
974,Europe,Lithuania,6.0,44.0,1.0,21.0,13243.0,999,17.0,8.0,36051.0,367.0
677,Asia,Hong Kong,0.5,,,14.0,12900.0,974,4.0,293.0,96709.0,130.0
816,Asia,Azerbaijan,0.9,,,27.0,5658.0,926,9.0,101.0,57371.0,91.0
773,Asia,Armenia,3.0,,,30.0,1965.0,921,10.0,138.0,5823.0,311.0
798,Asia,Kuwait,0.2,,,22.0,,910,1.0,111.0,,213.0
363,Asia,Bahrain,3.0,,,3.0,32379.0,887,5.0,519.0,55096.0,521.0
722,Europe,Bosnia and Herzegovina,11.0,,,4.0,2106.0,858,35.0,101.0,6911.0,262.0
730,Africa,Cameroon,0.5,,,,,803,12.0,61.0,,30.0
733,Asia,Kazakhstan,0.5,21.0,1.0,21.0,3300.0,802,9.0,60.0,61955.0,43.0
82,,Diamond Princess,,,,10.0,,712,11.0,619.0,,
676,Europe,Slovakia,0.4,,,5.0,3914.0,701,2.0,23.0,21371.0,128.0
596,Europe,North Macedonia,14.0,,,15.0,3154.0,663,30.0,37.0,6571.0,318.0
593,Africa,Tunisia,2.0,,,78.0,810.0,643,25.0,25.0,9570.0,54.0
546,Europe,Bulgaria,3.0,6.0,,33.0,2663.0,624,24.0,54.0,18502.0,90.0
583,Asia,Uzbekistan,0.09,42.0,,8.0,2091.0,624,3.0,38.0,70000.0,19.0
570,Europe,Latvia,2.0,,,3.0,13497.0,589,3.0,16.0,25458.0,312.0
500,Europe,Andorra,324.0,,,17.0,21653.0,583,25.0,58.0,1673.0,7545.0
496,Asia,Lebanon,3.0,,,29.0,1835.0,582,19.0,67.0,12524.0,85.0
501,Asia,Cyprus,8.0,,,13.0,11822.0,564,10.0,53.0,14273.0,467.0
506,North America,Costa Rica,0.6,,,13.0,1236.0,539,3.0,30.0,6298.0,106.0
474,Asia,Afghanistan,0.4,37.0,,,,521,15.0,32.0,,13.0
472,North America,Cuba,1.0,,,15.0,831.0,515,15.0,28.0,9410.0,45.0
260,South America,Uruguay,2.0,17.0,,13.0,1974.0,473,7.0,206.0,6856.0,136.0
345,Asia,Oman,0.6,,,3.0,,457,3.0,109.0,,89.0
389,Africa,Ivory Coast,0.1,,,,,444,3.0,52.0,,17.0
273,Africa,Burkina Faso,1.0,,,,,443,24.0,146.0,,21.0
359,Africa,Niger,0.5,,,,176.0,410,11.0,40.0,4251.0,17.0
221,Europe,Albania,8.0,,,7.0,1120.0,409,23.0,165.0,3223.0,142.0
352,North America,Honduras,2.0,39.0,,10.0,162.0,382,23.0,7.0,1600.0,39.0
295,Asia,Taiwan,0.2,,,,1777.0,380,5.0,80.0,42315.0,16.0
369,Africa,Ghana,0.2,,,2.0,388.0,378,6.0,3.0,12046.0,12.0
204,Asia,Jordan,0.7,,,5.0,1666.0,372,7.0,161.0,17000.0,36.0
322,Africa,Réunion,,,,4.0,,362,,40.0,,404.0
313,Europe,Channel Islands,46.0,,,,6655.0,361,8.0,40.0,1157.0,2076.0
319,Europe,Malta,5.0,,,4.0,31100.0,337,2.0,16.0,13732.0,763.0
250,Europe,San Marino,1002.0,,,14.0,24933.0,333,34.0,49.0,846.0,9814.0
276,Asia,Bangladesh,0.1,,,1.0,37.0,330,21.0,33.0,6175.0,2.0
284,Africa,Mauritius,6.0,,,3.0,5292.0,314,7.0,23.0,6730.0,247.0
258,Asia,Kyrgyzstan,0.8,18.0,1.0,5.0,1474.0,298,5.0,35.0,9618.0,46.0
230,Africa,Nigeria,0.03,,,2.0,24.0,288,7.0,51.0,5000.0,1.0
247,South America,Bolivia,2.0,4.0,1.0,3.0,51.0,268,19.0,2.0,591.0,23.0
218,Asia,Palestine,0.2,,,,3150.0,263,1.0,44.0,16068.0,52.0
111,Asia,Vietnam,,,,8.0,1174.0,255,,144.0,114241.0,3.0
246,Europe,Montenegro,3.0,,,7.0,3708.0,252,2.0,4.0,2329.0,401.0
125,Africa,Senegal,0.1,,,1.0,,250,2.0,123.0,,15.0
164,Asia,Georgia,0.8,,,6.0,820.0,218,3.0,51.0,3271.0,55.0
182,Africa,DRC,0.2,35.0,2.0,,,215,20.0,13.0,,2.0
183,Africa,Guinea,,,,,,194,,11.0,,15.0
134,Asia,Sri Lanka,0.3,,,5.0,152.0,190,7.0,49.0,3248.0,9.0
97,Europe,Isle of Man,12.0,,,12.0,22097.0,190,1.0,92.0,1879.0,2234.0
158,Africa,Mayotte,7.0,2.0,,4.0,4032.0,186,2.0,26.0,1100.0,682.0
165,Africa,Kenya,0.1,,,2.0,98.0,184,7.0,12.0,5278.0,3.0
48,Europe,Faeroe Islands,,,,,108446.0,184,,136.0,5299.0,3766.0
78,South America,Venezuela,0.3,,,6.0,4898.0,171,9.0,84.0,139282.0,6.0
98,North America,Martinique,16.0,,,19.0,,154,6.0,50.0,,410.0
68,North America,Guadeloupe,20.0,,,13.0,,143,8.0,67.0,,357.0
111,Africa,Djibouti,1.0,,,,3440.0,140,1.0,28.0,3399.0,142.0
42,Asia,Brunei ,2.0,,,3.0,20538.0,135,1.0,92.0,8985.0,309.0
105,South America,Paraguay,0.8,5.0,1.0,1.0,317.0,129,6.0,18.0,2262.0,18.0
106,North America,Guatemala,0.2,31.0,,3.0,63.0,126,3.0,17.0,1134.0,7.0
63,Europe,Gibraltar,,,,1.0,44849.0,123,,60.0,1511.0,3651.0
47,Asia,Cambodia,,,,1.0,345.0,119,,72.0,5768.0,7.0
96,North America,El Salvador,0.9,14.0,,3.0,,117,6.0,15.0,,18.0
106,Africa,Rwanda,,,,,62.0,113,,7.0,806.0,9.0
100,North America,Trinidad and Tobago,6.0,,,,705.0,109,8.0,1.0,987.0,78.0
82,Africa,Madagascar,,,,1.0,,93,,11.0,,3.0
78,Europe,Monaco,25.0,,,4.0,,84,1.0,5.0,,2141.0
40,South America,French Guiana,,,,1.0,,83,,43.0,,278.0
62,North America,Aruba,,,,,9441.0,82,,20.0,1008.0,768.0
22,Europe,Liechtenstein,26.0,,,,23605.0,78,1.0,55.0,900.0,2046.0
45,Africa,Mali,0.3,,,,,74,7.0,22.0,,4.0
46,Africa,Togo,0.4,,,,211.0,73,3.0,24.0,1747.0,9.0
52,North America,Barbados,10.0,,,4.0,2415.0,66,3.0,11.0,694.0,230.0
46,North America,Jamaica,1.0,,,,306.0,63,4.0,13.0,907.0,21.0
50,Africa,Congo,0.9,,,,,60,5.0,5.0,,11.0
50,Africa,Ethiopia,0.02,,,2.0,24.0,56,2.0,4.0,2790.0,0.5
53,Africa,Uganda,,,,,72.0,53,,,3310.0,1.0
51,Australia/Oceania,French Polynesia,,,,,2649.0,51,,,744.0,182.0
39,North America,Sint Maarten,187.0,7.0,2.0,2.0,3125.0,50,8.0,3.0,134.0,1166.0
19,North America,Bermuda,64.0,,,2.0,5684.0,48,4.0,25.0,354.0,771.0
38,North America,Cayman Islands,15.0,,,,7288.0,45,1.0,6.0,479.0,685.0
35,Asia,Macao,,,,1.0,,45,,10.0,,69.0
42,Africa,Gabon,0.4,,,,,44,1.0,1.0,,20.0
28,North America,Bahamas,20.0,,,1.0,,41,8.0,5.0,,104.0
14,Africa,Zambia,0.05,,,1.0,67.0,39,1.0,24.0,1239.0,2.0
23,South America,Guyana,8.0,,,4.0,184.0,37,6.0,8.0,145.0,47.0
36,Africa,Guinea-Bissau,,,,,762.0,36,,,1500.0,18.0
33,Africa,Eritrea,,,,,,33,,,,9.0
23,North America,Saint Martin,52.0,,,6.0,,32,2.0,7.0,,828.0
24,Africa,Liberia,0.8,,,,,31,4.0,3.0,,6.0
28,North America,Haiti,0.2,,,,23.0,30,2.0,,257.0,3.0
22,Asia,Myanmar,0.06,4.0,,,26.0,27,3.0,2.0,1406.0,0.5
20,Africa,Benin,0.08,,,,,26,1.0,5.0,,2.0
19,Africa,Tanzania,0.02,,,,,25,1.0,5.0,,0.4
15,Africa,Libya,0.1,,,,72.0,24,1.0,8.0,492.0,3.0
15,Africa,Angola,0.06,,,,,19,2.0,2.0,,0.6
17,North America,Antigua and Barbuda,20.0,,,1.0,408.0,19,2.0,,40.0,194.0
13,Asia,Syria,0.1,,,,,19,2.0,4.0,,1.0
6,Asia,Maldives,,,,,,19,,13.0,,35.0
15,Africa,Equatorial Guinea,,,,,609.0,18,,3.0,854.0,13.0
17,Australia/Oceania,New Caledonia,,,,,9135.0,18,,1.0,2608.0,63.0
16,Africa,Mozambique,,,,,15.0,17,,1.0,483.0,0.5
11,North America,Dominica,,1.0,,,4293.0,16,,5.0,309.0,222.0
16,Australia/Oceania,Fiji,,1.0,,,,16,,,,18.0
16,Asia,Laos,,,,,124.0,16,,,903.0,2.0
12,Asia,Mongolia,,,,,,16,,4.0,,5.0
13,Africa,Namibia,,,,,142.0,16,,3.0,362.0,6.0
11,Africa,Sudan,0.05,,,,,15,2.0,2.0,,0.3
6,North America,Curaçao,6.0,,,,,14,1.0,7.0,,85.0
13,North America,Saint Lucia,,,,,,14,,1.0,,76.0
12,Africa,Botswana,0.4,,,,491.0,13,1.0,,1154.0,6.0
10,Africa,Somalia,0.06,,,,,12,1.0,1.0,,0.8
12,North America,Grenada,,,,2.0,400.0,12,,,45.0,107.0
11,North America,St. Vincent Grenadines,,,,,505.0,12,,1.0,56.0,108.0
5,Africa,Eswatini,,,,,,12,,7.0,,10.0
8,Africa,Zimbabwe,0.2,,,,25.0,11,3.0,,371.0,0.7
9,Africa,Chad,,,,,,11,,2.0,,0.7
0,North America,Greenland,,,,,13564.0,11,,11.0,770.0,194.0
11,North America,Saint Kitts and Nevis,,,,,3703.0,11,,,197.0,207.0
11,Africa,Seychelles,,,,,,11,,,,112.0
5,South America,Suriname,2.0,,,,,10,1.0,4.0,,17.0
7,,MS Zaandam,,,,,,9,2.0,,,
8,North America,Belize,3.0,,,1.0,915.0,9,1.0,,364.0,23.0
8,Asia,Nepal,,,,,99.0,9,,1.0,2895.0,0.3
9,North America,Montserrat,,,,1.0,7212.0,9,,,36.0,1803.0
7,Africa,Malawi,0.05,,,1.0,,8,1.0,,,0.4
7,North America,Turks and Caicos,26.0,,,,1576.0,8,1.0,,61.0,207.0
8,Africa,CAR,,,,,,8,,,,2.0
6,Europe,Vatican City,,,,,,8,,2.0,,9988.0
5,Africa,Cabo Verde,2.0,,,,,7,1.0,1.0,,13.0
4,Africa,Mauritania,0.2,,,,55.0,7,1.0,2.0,258.0,2.0
6,North America,Nicaragua,0.2,,,,,7,1.0,,,1.0
7,Africa,Sierra Leone,,,,,,7,,,,0.9
5,North America,St. Barth,,,,,,6,,1.0,,607.0
3,Asia,Bhutan,,,,,1511.0,5,,2.0,1166.0,6.0
4,South America,Falkland Islands,,,,,39368.0,5,,1.0,137.0,1437.0
1,Africa,Gambia,0.4,,,,,4,1.0,2.0,,2.0
4,Africa,Sao Tome and Principe,,,,,87.0,4,,,19.0,18.0
4,Africa,Western Sahara,,,,,,4,,,,7.0
3,North America,Anguilla,,,,,,3,,,,200.0
3,North America,British Virgin Islands,,,,,,3,,,,99.0
3,Africa,Burundi,,,,,,3,,,,0.3
3,Africa,South Sudan,,,,,,3,,,,0.3
2,North America,Caribbean Netherlands,,,,,381.0,2,,,10.0,76.0
2,Australia/Oceania,Papua New Guinea,,,,,8.0,2,,,72.0,0.2
1,Asia,Timor-Leste,,1.0,,,,2,,1.0,,2.0
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
1,Asia,Yemen,,1.0,,,,1,,,,0.03
1116,Asia,China,2.0,42.0,1.0,144.0,,81907,3336.0,77455.0,,57.0
450908,North America,Total:,,681.0,28.0,10968.0,,500901,17694.0,32299.0,,
527967,Europe,Total:,,287.0,12.0,30360.0,,779139,65830.0,185342.0,,
125082,Asia,Total:,,584.0,10.0,6436.0,,264481,9906.0,129493.0,,
33913,South America,Total:,,57.0,5.0,1128.0,,39662,1620.0,4129.0,,
4106,Australia/Oceania,Total:,,45.0,3.0,86.0,,7522,55.0,3361.0,,
10585,Africa,Total:,,37.0,2.0,155.0,,12917,634.0,1698.0,,
89,,Total:,,,,10.0,,721,13.0,619.0,,
432435,Europe,European Union,126.66127994632703,287.0,12.0,27955.0,9167.524509584284,660917,56396.0,172086.0,4081845.0,1484.3711106866908
