ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
1477,Europe,Hungary,20.0,,,61.0,4798.0,1916,189.0,250.0,46353.0,198.0
1603,Asia,Kuwait,2.0,,,38.0,,1915,7.0,305.0,,448.0
1115,Asia,Bahrain,4.0,,,2.0,50028.0,1881,7.0,759.0,85126.0,1105.0
1115,Europe,Croatia,11.0,,,23.0,5891.0,1871,47.0,709.0,24186.0,456.0
471,Europe,Iceland,26.0,,,3.0,120416.0,1771,9.0,1291.0,41091.0,5190.0
1315,Asia,Kazakhstan,1.0,59.0,2.0,22.0,5373.0,1735,19.0,401.0,100878.0,92.0
1335,Asia,Uzbekistan,0.1,,,8.0,4063.0,1565,5.0,225.0,136000.0,47.0
448,Asia,Iraq,2.0,,,,1396.0,1539,82.0,1009.0,56147.0,38.0
1324,Europe,Estonia,30.0,,,10.0,30405.0,1528,40.0,164.0,40333.0,1152.0
454,Australia/Oceania,New Zealand,2.0,9.0,,3.0,17897.0,1440,12.0,974.0,86305.0,299.0
667,Asia,Azerbaijan,2.0,,,21.0,9443.0,1398,19.0,712.0,95747.0,138.0
1064,Europe,Slovenia,36.0,,,26.0,19849.0,1330,74.0,192.0,41265.0,640.0
1048,Europe,Lithuania,13.0,28.0,1.0,14.0,24374.0,1326,36.0,242.0,66352.0,487.0
726,Asia,Armenia,7.0,,,30.0,4279.0,1291,20.0,545.0,12680.0,436.0
890,Europe,Bosnia and Herzegovina,15.0,,,4.0,5431.0,1285,48.0,347.0,17818.0,392.0
1026,Asia,Oman,1.0,,,3.0,,1266,7.0,233.0,,248.0
977,Europe,North Macedonia,24.0,,,15.0,5697.0,1207,51.0,179.0,11870.0,579.0
920,Europe,Slovakia,2.0,,,10.0,8110.0,1161,12.0,229.0,44278.0,213.0
934,Africa,Ghana,0.3,,,4.0,2207.0,1042,9.0,99.0,68591.0,34.0
746,North America,Cuba,3.0,,,16.0,2382.0,1035,34.0,255.0,26982.0,91.0
420,Asia,Hong Kong,0.5,,,8.0,17579.0,1026,4.0,602.0,131786.0,137.0
670,Africa,Cameroon,2.0,,,33.0,,1017,42.0,305.0,,38.0
832,Asia,Afghanistan,0.8,,,7.0,165.0,996,33.0,131.0,6422.0,26.0
691,Europe,Bulgaria,6.0,,,36.0,3802.0,894,42.0,161.0,26417.0,129.0
798,Africa,Tunisia,3.0,,,33.0,1362.0,879,38.0,43.0,16098.0,74.0
578,Africa,Ivory Coast,0.3,,,,,847,9.0,260.0,,32.0
742,Africa,Djibouti,2.0,,,,8243.0,846,2.0,102.0,8144.0,856.0
674,Asia,Cyprus,10.0,,,15.0,28233.0,767,12.0,81.0,34087.0,635.0
634,Europe,Latvia,3.0,,,5.0,19023.0,727,5.0,88.0,35881.0,385.0
442,Europe,Andorra,466.0,,,17.0,21653.0,713,36.0,235.0,1673.0,9228.0
55,,Diamond Princess,,,,7.0,,712,13.0,644.0,,
550,Asia,Lebanon,3.0,,,27.0,3066.0,673,21.0,102.0,20929.0,99.0
543,North America,Costa Rica,1.0,,,14.0,2045.0,660,5.0,112.0,10417.0,130.0
511,Africa,Niger,0.8,,,,195.0,648,20.0,117.0,4715.0,27.0
436,Africa,Nigeria,0.1,,,2.0,35.0,627,21.0,170.0,7153.0,3.0
487,Africa,Guinea,0.4,,,,,579,5.0,87.0,,44.0
202,Africa,Burkina Faso,2.0,,,,,576,36.0,338.0,,28.0
360,Asia,Kyrgyzstan,1.0,14.0,2.0,5.0,4008.0,568,7.0,201.0,26147.0,87.0
500,South America,Bolivia,3.0,44.0,1.0,3.0,306.0,564,33.0,31.0,3569.0,48.0
222,Europe,Albania,9.0,,,5.0,1926.0,562,26.0,314.0,5542.0,195.0
220,South America,Uruguay,3.0,11.0,,13.0,3802.0,528,10.0,298.0,13207.0,152.0
394,Europe,Channel Islands,121.0,,,,19095.0,488,21.0,73.0,3320.0,2807.0
406,North America,Honduras,5.0,5.0,,10.0,256.0,477,46.0,25.0,2535.0,48.0
362,Europe,San Marino,1149.0,,,4.0,50426.0,461,39.0,60.0,1711.0,13586.0
365,Asia,Palestine,0.6,,,,3397.0,439,3.0,71.0,17329.0,86.0
306,Europe,Malta,7.0,,,2.0,52663.0,427,3.0,118.0,23253.0,967.0
225,Asia,Taiwan,0.3,,,,2226.0,420,6.0,189.0,53005.0,18.0
134,Asia,Jordan,0.7,,,5.0,2842.0,417,7.0,276.0,29000.0,41.0
171,Africa,Réunion,,,,4.0,,408,,237.0,,456.0
297,Asia,Georgia,1.0,,,6.0,1260.0,394,4.0,93.0,5027.0,99.0
143,Africa,Senegal,0.2,,1.0,1.0,,367,4.0,220.0,,22.0
111,Africa,Mauritius,7.0,,,3.0,7670.0,328,9.0,208.0,9755.0,258.0
276,Africa,DRC,0.3,,,,,327,25.0,26.0,,4.0
248,Europe,Montenegro,8.0,,,7.0,6168.0,308,5.0,55.0,3874.0,490.0
99,Europe,Isle of Man,71.0,,,10.0,28989.0,298,6.0,193.0,2465.0,3505.0
192,Asia,Sri Lanka,0.3,24.0,,1.0,302.0,295,7.0,96.0,6463.0,14.0
261,North America,Guatemala,0.4,32.0,,3.0,402.0,289,7.0,21.0,7200.0,16.0
150,Africa,Mayotte,15.0,,,5.0,6781.0,271,4.0,117.0,1850.0,993.0
189,Africa,Kenya,0.3,,,2.0,246.0,270,14.0,67.0,13239.0,5.0
66,Asia,Vietnam,,,,8.0,2119.0,268,,202.0,206253.0,3.0
130,South America,Venezuela,0.3,,,4.0,11822.0,256,9.0,117.0,336169.0,9.0
168,Africa,Mali,0.7,,,,,224,14.0,42.0,,11.0
157,South America,Paraguay,1.0,,,1.0,694.0,206,8.0,41.0,4950.0,29.0
150,North America,El Salvador,1.0,,,1.0,1721.0,201,7.0,44.0,11160.0,31.0
164,North America,Jamaica,2.0,23.0,,,611.0,196,5.0,27.0,1809.0,66.0
9,Europe,Faeroe Islands,,,,,123222.0,185,,176.0,6021.0,3786.0
152,Africa,Tanzania,0.1,,,4.0,,170,7.0,11.0,,3.0
154,Africa,Somalia,0.4,,,2.0,,164,7.0,3.0,,10.0
78,North America,Martinique,32.0,,,11.0,,163,12.0,73.0,,434.0
67,North America,Guadeloupe,20.0,,,13.0,,148,8.0,73.0,,370.0
71,Africa,Rwanda,,,,,537.0,147,,76.0,6959.0,11.0
126,Africa,Congo,1.0,,,,,143,6.0,11.0,,26.0
22,Asia,Brunei ,2.0,,,2.0,26223.0,138,1.0,115.0,11472.0,315.0
12,Europe,Gibraltar,,,,1.0,56751.0,132,,120.0,1912.0,3918.0
15,Asia,Cambodia,,,,1.0,345.0,122,,107.0,5768.0,7.0
82,Africa,Madagascar,,,,1.0,85.0,121,,39.0,2357.0,4.0
85,North America,Trinidad and Tobago,6.0,,,,954.0,114,8.0,21.0,1335.0,81.0
99,Asia,Myanmar,0.09,,,,85.0,111,5.0,7.0,4605.0,2.0
101,Africa,Gabon,0.4,,,,257.0,109,1.0,7.0,572.0,49.0
89,Africa,Ethiopia,0.03,,,1.0,66.0,108,3.0,16.0,7557.0,0.9
46,North America,Aruba,19.0,,,4.0,13506.0,97,2.0,49.0,1442.0,909.0
28,South America,French Guiana,,1.0,,2.0,,97,,69.0,,325.0
69,Europe,Monaco,76.0,,,3.0,,94,3.0,22.0,,2395.0
72,Africa,Sudan,0.3,26.0,2.0,,,92,12.0,8.0,,2.0
76,Africa,Liberia,2.0,,,,,91,8.0,7.0,,18.0
46,North America,Bermuda,80.0,,,10.0,10244.0,86,5.0,35.0,638.0,1381.0
27,Africa,Togo,0.6,,,,519.0,84,5.0,52.0,4295.0,10.0
25,Europe,Liechtenstein,26.0,,,,23605.0,81,1.0,55.0,900.0,2124.0
75,Africa,Equatorial Guinea,,,,,609.0,79,,4.0,854.0,56.0
51,North America,Barbados,17.0,,,4.0,3602.0,75,5.0,19.0,1035.0,261.0
45,North America,Sint Maarten,233.0,,,6.0,3802.0,67,10.0,12.0,163.0,1563.0
49,South America,Guyana,9.0,,,4.0,409.0,65,7.0,9.0,322.0,83.0
25,Africa,Zambia,0.2,,,1.0,141.0,61,3.0,33.0,2586.0,3.0
59,Africa,Cabo Verde,2.0,,,,,61,1.0,1.0,,110.0
53,North America,Cayman Islands,15.0,,,3.0,10681.0,61,1.0,7.0,702.0,928.0
40,North America,Bahamas,23.0,,,1.0,,60,9.0,11.0,,153.0
53,Australia/Oceania,French Polynesia,,,,1.0,4635.0,55,,2.0,1302.0,196.0
27,Africa,Uganda,,,,,243.0,55,,28.0,11101.0,1.0
36,Asia,Maldives,,,,,6871.0,52,,16.0,3714.0,96.0
39,Africa,Libya,0.1,,,,106.0,51,1.0,11.0,725.0,7.0
47,Africa,Guinea-Bissau,,,,,762.0,50,,3.0,1500.0,25.0
44,North America,Haiti,0.3,,,,44.0,47,3.0,,498.0,4.0
28,Asia,Macao,,,,1.0,,45,,17.0,,69.0
31,Asia,Syria,0.2,,,,,39,3.0,5.0,,2.0
36,Africa,Eritrea,,,,,,39,,3.0,,11.0
31,Africa,Mozambique,,,,,33.0,39,,8.0,1037.0,1.0
16,North America,Saint Martin,52.0,,,5.0,,37,2.0,19.0,,957.0
16,Africa,Benin,0.08,,,,,35,1.0,18.0,,3.0
29,Africa,Sierra Leone,,,,,,35,,6.0,,4.0
25,Africa,Chad,,,,,,33,,8.0,,2.0
26,Asia,Mongolia,,1.0,,,474.0,33,,7.0,1554.0,10.0
27,Asia,Nepal,,,,,1015.0,31,,4.0,29567.0,1.0
20,Africa,Zimbabwe,0.2,,,,192.0,25,3.0,2.0,2851.0,2.0
16,Africa,Angola,0.06,,,,,24,2.0,6.0,,0.7
17,North America,Antigua and Barbuda,31.0,,,1.0,745.0,23,3.0,3.0,73.0,235.0
13,Africa,Eswatini,0.9,,,,615.0,22,1.0,8.0,714.0,19.0
19,Africa,Botswana,0.4,,,,1885.0,20,1.0,,4432.0,9.0
17,Asia,Laos,,,,,183.0,19,,2.0,1333.0,3.0
18,Asia,Timor-Leste,,,,,,19,,1.0,,14.0
14,North America,Belize,5.0,,,1.0,1637.0,18,2.0,2.0,651.0,45.0
15,Australia/Oceania,Fiji,,1.0,,,,18,,3.0,,20.0
3,Australia/Oceania,New Caledonia,,,,1.0,11906.0,18,,15.0,3399.0,63.0
12,Africa,Malawi,0.1,,,1.0,22.0,17,2.0,3.0,429.0,0.9
8,North America,Dominica,,,,,4793.0,16,,8.0,345.0,222.0
10,Africa,Namibia,,,,,206.0,16,,6.0,524.0,6.0
15,North America,Saint Kitts and Nevis,,1.0,,,4643.0,15,,,247.0,282.0
4,North America,Saint Lucia,,,,,1873.0,15,,11.0,344.0,82.0
2,North America,Curaçao,6.0,,,,1743.0,14,1.0,11.0,286.0,85.0
8,North America,Grenada,,,,4.0,818.0,14,,6.0,92.0,124.0
8,Africa,CAR,,,,,,12,,4.0,,2.0
11,North America,St. Vincent Grenadines,,,,,784.0,12,,1.0,87.0,108.0
10,North America,Turks and Caicos,26.0,,,,2144.0,11,1.0,,83.0,284.0
8,South America,Falkland Islands,,,,,91667.0,11,,3.0,319.0,3161.0
0,North America,Greenland,,,,,18372.0,11,,11.0,1043.0,194.0
9,North America,Montserrat,,,,1.0,7212.0,11,,2.0,36.0,2204.0
6,Africa,Seychelles,,,,,,11,,5.0,,112.0
2,North America,Nicaragua,0.3,,,,,10,2.0,6.0,,2.0
7,Africa,Gambia,0.4,,,,131.0,10,1.0,2.0,316.0,4.0
3,South America,Suriname,2.0,,,,,10,1.0,6.0,,17.0
7,,MS Zaandam,,,,,,9,2.0,,,
6,Europe,Vatican City,,,,,,8,,2.0,,9988.0
0,Africa,Mauritania,0.2,,,,196.0,7,1.0,6.0,913.0,2.0
7,Australia/Oceania,Papua New Guinea,,,,,19.0,7,,,167.0,0.8
1,North America,St. Barth,,,,,,6,,5.0,,607.0
6,Africa,Western Sahara,,,,,,6,,,,10.0
1,North America,British Virgin Islands,33.0,1.0,,,,5,1.0,3.0,,165.0
0,Africa,Burundi,0.08,,,,7.0,5,1.0,4.0,80.0,0.4
3,Asia,Bhutan,,,,,10507.0,5,,2.0,8107.0,6.0
5,North America,Caribbean Netherlands,,,,,4195.0,5,,,110.0,191.0
4,Africa,Sao Tome and Principe,,,,,87.0,4,,,19.0,18.0
4,Africa,South Sudan,,,,,,4,,,,0.4
2,North America,Anguilla,,,,,,3,,1.0,,200.0
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
1,Asia,Yemen,,,,,,1,,,,0.03
1031,Asia,China,3.0,12.0,,81.0,,82747,4632.0,77084.0,,57.0
690480,North America,Total:,,649.0,32.0,14650.0,,820732,43369.0,86883.0,,
677952,Europe,Total:,,28.0,1.0,25395.0,,1089284,101837.0,309495.0,,
187712,Asia,Total:,,123.0,6.0,6399.0,,383280,14792.0,180776.0,,
42124,South America,Total:,,56.0,1.0,7533.0,,82308,3850.0,36334.0,,
2843,Australia/Oceania,Total:,,10.0,,53.0,,8150,83.0,5224.0,,
16018,Africa,Total:,,26.0,3.0,174.0,,22992,1128.0,5846.0,,
62,,Total:,,,,7.0,,721,15.0,644.0,,
499518,Europe,European Union,186.9689026344392,28.0,1.0,23020.0,14496.865914903807,865702,83248.0,282936.0,6454737.0,1944.3032018599758
