ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
13,Africa,Malawi,0.1,,,1.0,22.0,18,2.0,3.0,429.0,0.9
10,Australia/Oceania,Fiji,,,,,,18,,8.0,,20.0
1,Australia/Oceania,New Caledonia,,,,1.0,12441.0,18,,17.0,3552.0,63.0
7,North America,Dominica,,,,,5237.0,16,,9.0,377.0,222.0
10,Africa,Namibia,,,,,206.0,16,,6.0,524.0,6.0
15,North America,Saint Kitts and Nevis,,,,,4643.0,15,,,247.0,282.0
2,North America,Saint Lucia,,,,,1982.0,15,,13.0,364.0,82.0
2,North America,Curaçao,6.0,,,,1743.0,14,1.0,11.0,286.0,85.0
4,Africa,CAR,,,,,,14,,10.0,,3.0
8,North America,Grenada,,,,4.0,818.0,14,,6.0,92.0,124.0
10,North America,St. Vincent Grenadines,,1.0,,,892.0,13,,3.0,99.0,117.0
6,Africa,Burundi,0.08,6.0,,,24.0,11,1.0,4.0,284.0,0.9
10,North America,Turks and Caicos,26.0,,,,2144.0,11,1.0,,83.0,284.0
8,South America,Falkland Islands,,,,,91667.0,11,,3.0,319.0,3161.0
0,North America,Greenland,,,,,20257.0,11,,11.0,1150.0,194.0
9,North America,Montserrat,,,,1.0,7212.0,11,,2.0,36.0,2204.0
6,Africa,Seychelles,,,,,,11,,5.0,,112.0
1,North America,Nicaragua,0.3,,,,,10,2.0,7.0,,2.0
7,Africa,Gambia,0.4,,,,131.0,10,1.0,2.0,316.0,4.0
3,South America,Suriname,2.0,,,,689.0,10,1.0,6.0,404.0,17.0
7,,MS Zaandam,,,,,,9,2.0,,,
7,Europe,Vatican City,,,,,,9,,2.0,,11236.0
0,Africa,Mauritania,0.2,,,,196.0,7,1.0,6.0,913.0,2.0
7,Australia/Oceania,Papua New Guinea,,,,,68.0,7,,,604.0,0.8
4,Asia,Bhutan,,,,,11359.0,6,,2.0,8765.0,8.0
0,North America,St. Barth,,,,,,6,,6.0,,607.0
6,Africa,Western Sahara,,,,,,6,,,,10.0
1,North America,British Virgin Islands,33.0,,,,,5,1.0,3.0,,165.0
5,North America,Caribbean Netherlands,,,,,4195.0,5,,,110.0,191.0
4,Africa,Sao Tome and Principe,,,,,87.0,4,,,19.0,18.0
4,Africa,South Sudan,,,,,,4,,,,0.4
2,North America,Anguilla,,,,,,3,,1.0,,200.0
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
1,Asia,Yemen,,,,,,1,,,,0.03
1005,Asia,China,3.0,30.0,,78.0,,82788,4632.0,77151.0,,58.0
732132,North America,Total:,,1370.0,177.0,15267.0,,881237,48613.0,100492.0,,
683170,Europe,Total:,,130.0,14.0,26061.0,,1140181,107920.0,349091.0,,
202547,Asia,Total:,,338.0,10.0,6248.0,,410598,15519.0,192532.0,,
47449,South America,Total:,,305.0,24.0,9472.0,,91565,4336.0,39780.0,,
2094,Australia/Oceania,Total:,,8.0,4.0,53.0,,8198,88.0,6016.0,,
17450,Africa,Total:,,6.0,,164.0,,25417,1197.0,6770.0,,
62,,Total:,,,,7.0,,721,15.0,644.0,,
486532,Europe,European Union,197.19236079309724,130.0,14.0,22849.0,15190.201442417649,893732,87800.0,319150.0,6763445.0,2007.2565261541731
