#,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
36,1010,Europe,Austria,70.0,,,"8,999,946 ",47.0,39039.0,16109,628.0,14471.0,351351.0,1790.0
37,10210,South America,Colombia,11.0,,,"50,813,344 ",137.0,3484.0,14216,546.0,3460.0,177050.0,280.0
38,7194,Africa,South Africa,4.0,,,"59,212,004 ",119.0,7119.0,13524,247.0,6083.0,421555.0,228.0
39,9124,Asia,Kuwait,23.0,,,"4,262,329 ",190.0,55370.0,12860,96.0,3640.0,236004.0,3017.0
40,8825,Asia,Philippines,7.0,,,"109,391,934 ",77.0,1755.0,12091,806.0,2460.0,191963.0,111.0
41,7758,North America,Dominican Republic,39.0,,,"10,833,998 ",127.0,4625.0,11739,424.0,3557.0,50108.0,1084.0
42,7837,Africa,Egypt,6.0,,,"102,078,159 ",41.0,1323.0,11228,592.0,2799.0,135000.0,110.0
43,924,Asia,S. Korea,5.0,19.0,2.0,"51,263,759 ",55.0,14457.0,11037,262.0,9851.0,741145.0,215.0
44,1295,Europe,Denmark,93.0,,,"5,789,665 ",32.0,63715.0,10791,537.0,8959.0,368889.0,1864.0
45,5912,Europe,Serbia,26.0,,,"8,741,609 ",20.0,19295.0,10438,225.0,4301.0,168670.0,1194.0
46,2922,North America,Panama,62.0,150.0,6.0,"4,305,867 ",72.0,11094.0,9268,266.0,6080.0,47768.0,2152.0
47,2730,Europe,Czechia,28.0,,,"10,706,527 ",37.0,31955.0,8406,295.0,5381.0,342131.0,785.0
48,7955,Europe,Norway,43.0,,,"5,415,870 ",20.0,39947.0,8219,232.0,32.0,216350.0,1518.0
49,4626,South America,Argentina,8.0,,,"45,142,926 ",170.0,2146.0,7479,356.0,2497.0,96893.0,166.0
50,586,Australia/Oceania,Australia,4.0,18.0,,"25,461,791 ",17.0,39809.0,7037,98.0,6353.0,1013615.0,276.0
51,1304,Asia,Malaysia,3.0,,,"32,312,334 ",14.0,13131.0,6855,112.0,5439.0,424306.0,212.0
52,3062,Africa,Morocco,5.0,,,"36,854,173 ",1.0,2215.0,6652,190.0,3400.0,81616.0,180.0
53,2822,Africa,Algeria,12.0,,,"43,746,275 ",22.0,149.0,6629,536.0,3271.0,6500.0,152.0
54,3931,Asia,Bahrain,7.0,,,"1,693,179 ",3.0,131434.0,6583,12.0,2640.0,222542.0,3888.0
55,935,Europe,Finland,53.0,,,"5,539,658 ",32.0,25381.0,6228,293.0,5000.0,140600.0,1124.0
56,5155,Asia,Afghanistan,4.0,,,"38,810,145 ",19.0,537.0,6053,153.0,745.0,20854.0,156.0
57,3109,Asia,Kazakhstan,2.0,161.0,,"18,747,746 ",31.0,26948.0,5850,34.0,2707.0,505216.0,312.0
58,3315,Europe,Moldova,50.0,,,"4,035,100 ",251.0,5067.0,5745,202.0,2228.0,20447.0,1424.0
59,4150,Africa,Ghana,0.9,,,"30,986,096 ",5.0,5412.0,5638,28.0,1460.0,167704.0,182.0
60,3959,Africa,Nigeria,0.8,,,"205,444,156 ",7.0,149.0,5450,171.0,1320.0,30657.0,27.0
61,3255,Asia,Oman,4.0,,,"5,088,900 ",31.0,11987.0,4625,20.0,1350.0,61000.0,909.0
62,2326,Asia,Armenia,18.0,,,"2,962,559 ",10.0,12650.0,4044,52.0,1666.0,37476.0,1365.0
63,137,Europe,Luxembourg,166.0,,,"624,641 ",11.0,96034.0,3923,104.0,3682.0,59987.0,6280.0
64,2979,South America,Bolivia,14.0,205.0,12.0,"11,652,343 ",3.0,657.0,3577,164.0,434.0,7651.0,307.0
65,1654,Europe,Hungary,46.0,56.0,6.0,"9,663,324 ",45.0,13601.0,3473,448.0,1371.0,131429.0,359.0
66,987,Asia,Iraq,3.0,,,"40,100,844 ",,3505.0,3193,117.0,2089.0,140573.0,80.0
67,1398,Africa,Cameroon,5.0,151.0,1.0,"26,455,880 ",28.0,,3105,140.0,1567.0,,117.0
68,114,Asia,Thailand,0.8,,,"69,778,286 ",61.0,4099.0,3025,56.0,2855.0,286008.0,43.0
69,1058,Asia,Azerbaijan,4.0,,,"10,127,539 ",37.0,21759.0,2980,36.0,1886.0,220363.0,294.0
70,1276,Europe,Greece,15.0,,,"10,429,161 ",23.0,11508.0,2810,160.0,1374.0,120015.0,269.0
71,522,Asia,Uzbekistan,0.3,5.0,,"33,405,983 ",8.0,13770.0,2691,11.0,2158.0,460000.0,81.0
72,1563,Africa,Guinea,1.0,,,"13,083,829 ",18.0,788.0,2473,15.0,895.0,10304.0,189.0
73,2062,North America,Honduras,14.0,142.0,1.0,"9,883,952 ",10.0,572.0,2460,134.0,264.0,5653.0,249.0
74,1395,Africa,Senegal,1.0,,,"16,683,471 ",6.0,1474.0,2310,25.0,890.0,24599.0,138.0
75,772,Europe,Bosnia and Herzegovina,39.0,,,"3,283,253 ",4.0,14360.0,2236,128.0,1336.0,47149.0,681.0
76,258,Europe,Croatia,23.0,,,"4,108,287 ",8.0,12552.0,2222,95.0,1869.0,51568.0,541.0
77,1496,Europe,Bulgaria,15.0,36.0,3.0,"6,954,648 ",51.0,9271.0,2174,105.0,573.0,64480.0,313.0
78,1051,Africa,Ivory Coast,0.9,,,"26,289,372 ",,580.0,2017,24.0,942.0,15260.0,77.0
79,1668,Africa,Sudan,2.0,,,"43,710,745 ",,,1964,91.0,205.0,,45.0
80,336,North America,Cuba,7.0,,,"11,327,461 ",9.0,6831.0,1840,79.0,1425.0,77374.0,162.0
81,10,Europe,Iceland,29.0,,,"340,964 ",,164883.0,1802,10.0,1782.0,56219.0,5285.0
82,780,Europe,Estonia,47.0,,,"1,326,425 ",5.0,51339.0,1766,63.0,923.0,68097.0,1331.0
83,392,Europe,North Macedonia,47.0,,,"2,083,384 ",21.0,9863.0,1740,97.0,1251.0,20548.0,835.0
84,1478,North America,Guatemala,2.0,125.0,1.0,"17,871,637 ",5.0,403.0,1643,30.0,135.0,7200.0,92.0
85,504,Europe,Lithuania,20.0,,,"2,726,669 ",17.0,79308.0,1523,54.0,965.0,216247.0,559.0
86,49,Australia/Oceania,New Zealand,4.0,,,"4,817,264 ",2.0,46486.0,1498,21.0,1428.0,223937.0,311.0
87,322,Europe,Slovakia,5.0,,,"5,459,317 ",3.0,24894.0,1480,27.0,1131.0,135902.0,271.0
88,1092,Europe,Slovenia,50.0,,,"2,078,903 ",7.0,32566.0,1465,103.0,270.0,67701.0,705.0
89,370,Africa,Djibouti,4.0,,,"986,127 ",,17115.0,1309,4.0,935.0,16878.0,1327.0
90,1036,Africa,DRC,0.6,,,"89,181,925 ",,,1298,50.0,212.0,,15.0
91,1096,Africa,Somalia,3.0,,,"15,832,072 ",2.0,,1284,53.0,135.0,,81.0
92,767,North America,El Salvador,4.0,,2.0,"6,482,107 ",19.0,7890.0,1210,25.0,418.0,51142.0,187.0
93,567,Africa,Mayotte,59.0,,,"271,922 ",10.0,18388.0,1210,16.0,627.0,5000.0,4450.0
94,980,Africa,Gabon,5.0,,,"2,218,621 ",11.0,3178.0,1209,10.0,219.0,7050.0,545.0
95,1085,Asia,Tajikistan,3.0,,,"9,508,770 ",,,1118,33.0,,,118.0
96,320,Asia,Kyrgyzstan,2.0,6.0,,"6,510,046 ",5.0,9138.0,1117,14.0,783.0,59490.0,172.0
97,30,Asia,Hong Kong,0.5,,,"7,489,265 ",1.0,22471.0,1053,4.0,1019.0,168291.0,141.0
98,188,Africa,Tunisia,4.0,,,"11,802,774 ",3.0,3208.0,1035,45.0,802.0,37862.0,88.0
99,978,Asia,Maldives,7.0,,,"539,287 ",2.0,21834.0,1031,4.0,49.0,11775.0,1912.0
100,289,Europe,Latvia,10.0,,,"1,888,633 ",3.0,45234.0,970,19.0,662.0,85431.0,514.0
101,449,Asia,Sri Lanka,0.4,,,"21,402,049 ",1.0,1965.0,935,9.0,477.0,42056.0,44.0
102,180,Europe,Albania,11.0,,,"2,878,180 ",1.0,3981.0,916,31.0,705.0,11458.0,318.0
103,884,Africa,Guinea-Bissau,2.0,,,"1,961,700 ",,765.0,913,3.0,26.0,1500.0,465.0
104,412,Asia,Cyprus,14.0,,,"1,206,248 ",10.0,67931.0,910,17.0,481.0,81942.0,754.0
105,619,Asia,Lebanon,4.0,,,"6,829,118 ",4.0,8451.0,891,26.0,246.0,57715.0,130.0
106,150,Africa,Niger,2.0,,,"24,081,508 ",,239.0,885,51.0,684.0,5749.0,37.0
107,292,North America,Costa Rica,2.0,,,"5,088,192 ",5.0,3666.0,843,9.0,542.0,18655.0,166.0
108,305,Africa,Mali,2.0,,,"20,170,087 ",,124.0,806,46.0,455.0,2498.0,40.0
109,452,Africa,Kenya,0.8,,,"53,611,938 ",1.0,689.0,781,45.0,284.0,36918.0,15.0
110,134,Africa,Burkina Faso,2.0,,,"20,824,384 ",,,780,51.0,595.0,,37.0
111,108,Europe,Andorra,634.0,,,"77,250 ",3.0,21657.0,761,49.0,604.0,1673.0,9851.0
112,555,South America,Paraguay,2.0,,,"7,121,225 ",,2648.0,759,11.0,193.0,18856.0,107.0
113,160,South America,Uruguay,5.0,,,"3,472,233 ",7.0,9281.0,732,19.0,553.0,32225.0,211.0
114,48,,Diamond Princess,,,, ,4.0,,712,13.0,651.0,,
115,266,Asia,Georgia,3.0,,,"3,990,097 ",6.0,9084.0,671,12.0,393.0,36248.0,168.0
116,523,Africa,Zambia,0.4,,,"18,312,920 ",1.0,846.0,654,7.0,124.0,15487.0,36.0
117,422,Europe,San Marino,1209.0,,,"33,922 ",1.0,100053.0,652,41.0,189.0,3394.0,19221.0
118,186,Asia,Jordan,0.9,,,"10,190,185 ",5.0,13369.0,596,9.0,401.0,136229.0,58.0
119,565,Africa,Equatorial Guinea,5.0,,,"1,396,494 ",,612.0,594,7.0,22.0,854.0,425.0
120,49,Europe,Channel Islands,248.0,,,"173,659 ",,30761.0,549,43.0,457.0,5342.0,3161.0
121,68,Europe,Malta,14.0,,,"441,397 ",1.0,107622.0,532,6.0,458.0,47504.0,1205.0
122,381,North America,Jamaica,3.0,2.0,,"2,959,554 ",,2685.0,511,9.0,121.0,7946.0,173.0
123,305,Africa,Tanzania,0.4,,,"59,498,998 ",7.0,,509,21.0,183.0,,9.0
124,220,South America,Venezuela,0.4,,,"28,445,691 ",1.0,18992.0,459,10.0,229.0,540236.0,16.0
125,323,Africa,Sierra Leone,3.0,,,"7,955,312 ",,,447,27.0,97.0,,56.0
126,87,Africa,Réunion,,,,"894,505 ",4.0,19229.0,441,,354.0,17200.0,493.0
127,46,Asia,Taiwan,0.3,,,"23,811,452 ",,2883.0,440,7.0,387.0,68659.0,18.0
128,292,Africa,Chad,3.0,,,"16,360,644 ",,,428,48.0,88.0,,26.0
129,289,Africa,Congo,3.0,,,"5,499,613 ",,,391,15.0,87.0,,71.0
130,58,Asia,Palestine,0.4,,,"5,085,377 ",,8825.0,375,2.0,315.0,44876.0,74.0
131,254,Africa,Benin,0.2,,,"12,079,722 ",,2109.0,339,2.0,83.0,25471.0,28.0
132,25,Europe,Isle of Man,282.0,,,"84,977 ",10.0,47448.0,334,24.0,285.0,4032.0,3930.0
133,0,Africa,Mauritius,8.0,,,"1,271,508 ",,54874.0,332,10.0,322.0,69773.0,261.0
134,257,Africa,Cabo Verde,4.0,,,"555,212 ",,1425.0,326,2.0,67.0,791.0,587.0
135,4,Europe,Montenegro,14.0,,,"628,056 ",2.0,16188.0,324,9.0,311.0,10167.0,516.0
136,54,Asia,Vietnam,,,,"97,227,060 ",2.0,2828.0,314,,260.0,275000.0,3.0
137,261,North America,Haiti,2.0,37.0,,"11,384,587 ",,147.0,310,20.0,29.0,1669.0,27.0
138,288,Africa,CAR,,,,"4,818,688 ",,726.0,301,,13.0,3498.0,62.0
139,170,Africa,Ethiopia,0.04,,,"114,576,005 ",,428.0,287,5.0,112.0,48985.0,3.0
140,110,Africa,Rwanda,,,,"12,908,515 ",,3579.0,287,,177.0,46198.0,22.0
141,237,Asia,Nepal,,6.0,,"29,067,490 ",,2994.0,273,,36.0,87014.0,9.0
142,156,Africa,Togo,1.0,,,"8,252,463 ",,1459.0,263,11.0,96.0,12040.0,32.0
143,126,Africa,Madagascar,,,,"27,593,744 ",1.0,205.0,238,,112.0,5670.0,9.0
144,228,Africa,South Sudan,0.4,,,"11,176,820 ",,300.0,236,4.0,4.0,3356.0,21.0
145,224,Africa,Sao Tome and Principe,32.0,,,"218,619 ",,800.0,235,7.0,4.0,175.0,1075.0
146,91,Africa,Liberia,4.0,,,"5,041,588 ",,,219,20.0,108.0,,43.0
147,140,Africa,Uganda,,,,"45,538,682 ",,1540.0,203,,63.0,70117.0,4.0
148,87,North America,Martinique,37.0,,,"375,301 ",,,192,14.0,91.0,,512.0
149,122,Africa,Eswatini,2.0,,,"1,158,626 ",,3590.0,190,2.0,66.0,4160.0,164.0
150,64,South America,French Guiana,3.0,,,"297,623 ",,,189,1.0,124.0,,635.0
151,0,Europe,Faeroe Islands,,,,"48,840 ",,179750.0,187,,187.0,8779.0,3829.0
152,87,Asia,Myanmar,0.1,1.0,,"54,363,807 ",,251.0,182,6.0,89.0,13634.0,3.0
153,33,North America,Guadeloupe,32.0,,,"400,116 ",3.0,7163.0,155,13.0,109.0,2866.0,387.0
154,3,Europe,Gibraltar,,,,"33,692 ",,146652.0,147,,144.0,4941.0,4363.0
155,5,Asia,Brunei ,2.0,,,"436,944 ",2.0,38231.0,141,1.0,135.0,16705.0,323.0
156,115,Asia,Mongolia,,37.0,,"3,271,362 ",2.0,3106.0,135,,20.0,10162.0,41.0
157,47,North America,Bermuda,144.0,,,"62,306 ",2.0,75290.0,122,9.0,66.0,4691.0,1958.0
158,0,Asia,Cambodia,,,,"16,688,891 ",,880.0,122,,122.0,14684.0,7.0
159,77,Africa,Mozambique,,,,"31,134,613 ",,172.0,119,,42.0,5361.0,4.0
160,63,South America,Guyana,13.0,,,"786,077 ",3.0,1355.0,116,10.0,43.0,1065.0,148.0
161,1,North America,Trinidad and Tobago,6.0,,,"1,398,925 ",,1856.0,116,8.0,107.0,2597.0,83.0
162,90,Asia,Yemen,0.5,,,"29,737,584 ",,4.0,106,15.0,1.0,120.0,4.0
163,5,North America,Aruba,28.0,,,"106,709 ",4.0,18152.0,101,3.0,93.0,1937.0,946.0
164,44,North America,Bahamas,28.0,,,"392,764 ",1.0,4328.0,96,11.0,41.0,1700.0,244.0
165,5,Europe,Monaco,102.0,,,"39,207 ",1.0,,96,4.0,87.0,,2449.0
166,38,North America,Cayman Islands,15.0,,,"65,623 ",3.0,89908.0,94,1.0,55.0,5900.0,1432.0
167,13,North America,Barbados,24.0,,,"287,332 ",4.0,12707.0,85,7.0,65.0,3651.0,296.0
168,26,Europe,Liechtenstein,26.0,,,"38,114 ",,23613.0,82,1.0,55.0,900.0,2151.0
169,15,North America,Sint Maarten,350.0,,,"42,813 ",7.0,7685.0,76,15.0,46.0,329.0,1775.0
170,33,Africa,Libya,0.4,,,"6,859,160 ",,474.0,64,3.0,28.0,3253.0,9.0
171,36,Africa,Malawi,0.2,,,"19,062,368 ",1.0,72.0,63,3.0,24.0,1363.0,3.0
172,1,Australia/Oceania,French Polynesia,,,,"280,704 ",,11457.0,60,,59.0,3216.0,214.0
173,11,Asia,Syria,0.2,,,"17,442,911 ",,,50,3.0,36.0,,3.0
174,29,Africa,Angola,0.06,,,"32,723,364 ",,188.0,48,2.0,17.0,6136.0,1.0
175,2,Asia,Macao,,,,"648,186 ",1.0,,45,,43.0,,69.0
176,25,Africa,Zimbabwe,0.3,,,"14,834,717 ",,1717.0,42,4.0,13.0,25478.0,3.0
177,6,North America,Saint Martin,78.0,,,"38,579 ",1.0,,39,3.0,30.0,,1011.0
178,0,Africa,Eritrea,,,,"3,540,041 ",,,39,,39.0,,11.0
179,19,Africa,Mauritania,0.6,,,"4,632,917 ",,435.0,29,3.0,7.0,2015.0,6.0
180,10,North America,Nicaragua,1.0,,,"6,614,394 ",,,25,8.0,7.0,,4.0
181,3,North America,Antigua and Barbuda,31.0,,,"97,826 ",1.0,1871.0,25,3.0,19.0,183.0,256.0
182,6,Africa,Botswana,0.4,,,"2,345,288 ",,4901.0,24,1.0,17.0,11495.0,10.0
183,0,Asia,Timor-Leste,,,,"1,315,109 ",,561.0,24,,24.0,738.0,18.0
184,12,Africa,Gambia,0.4,,,"2,407,297 ",,557.0,23,1.0,10.0,1341.0,10.0
185,8,North America,Grenada,,,,"112,458 ",4.0,21510.0,22,,14.0,2419.0,196.0
186,16,Asia,Bhutan,,,,"770,517 ",,17728.0,21,,5.0,13660.0,27.0
187,5,Asia,Laos,,,,"7,261,799 ",,579.0,19,,14.0,4204.0,3.0
188,0,North America,Belize,5.0,,,"396,673 ",,2629.0,18,2.0,16.0,1043.0,45.0
189,3,Australia/Oceania,Fiji,,,,"895,624 ",,1452.0,18,,15.0,1300.0,20.0
190,0,Australia/Oceania,New Caledonia,,,,"285,148 ",,19127.0,18,,18.0,5454.0,63.0
191,0,North America,Saint Lucia,,,,"183,522 ",,3961.0,18,,18.0,727.0,98.0
192,3,North America,St. Vincent Grenadines,,,,"110,896 ",,1398.0,17,,14.0,155.0,153.0
193,1,North America,Curaçao,6.0,,,"164,009 ",,2372.0,16,1.0,14.0,389.0,98.0
194,1,North America,Dominica,,,,"71,964 ",,5836.0,16,,15.0,420.0,222.0
195,3,Africa,Namibia,,,,"2,534,815 ",,818.0,16,,13.0,2074.0,6.0
196,7,Africa,Burundi,0.08,,,"11,841,556 ",,24.0,15,1.0,7.0,284.0,1.0
197,1,North America,Saint Kitts and Nevis,,,,"53,151 ",,6152.0,15,,14.0,327.0,282.0
198,0,South America,Falkland Islands,,,,"3,466 ",,115984.0,13,,13.0,402.0,3751.0
199,1,North America,Turks and Caicos,26.0,,,"38,649 ",,2820.0,12,1.0,10.0,109.0,310.0
200,10,Europe,Vatican City,,,,801,,,12,,2.0,,14981.0
201,7,Africa,Comoros,1.0,,,"867,116 ",,,11,1.0,3.0,,13.0
202,0,North America,Montserrat,200.0,,,"4,992 ",,7212.0,11,1.0,10.0,36.0,2204.0
203,0,North America,Greenland,,,,"56,758 ",,28701.0,11,,11.0,1629.0,194.0
204,1,Africa,Seychelles,,,,"98,270 ",,,11,,10.0,,112.0
205,0,South America,Suriname,2.0,,,"585,963 ",,689.0,10,1.0,9.0,404.0,17.0
206,7,,MS Zaandam,,,, ,,,9,2.0,,,
207,1,North America,British Virgin Islands,33.0,,,"30,206 ",,5529.0,8,1.0,6.0,167.0,265.0
208,0,Australia/Oceania,Papua New Guinea,,,,"8,924,516 ",,269.0,8,,8.0,2402.0,0.9
209,0,North America,Caribbean Netherlands,,,,"26,192 ",,13630.0,6,,6.0,357.0,229.0
210,0,North America,St. Barth,,,,"9,873 ",,,6,,6.0,,608.0
211,0,Africa,Western Sahara,,,,"595,342 ",,,6,,6.0,,10.0
212,0,North America,Anguilla,,,,"14,986 ",,,3,,3.0,,200.0
213,1,Africa,Lesotho,,,,"2,140,096 ",,,1,,,,0.5
214,0,North America,Saint Pierre Miquelon,,,,"5,797  ",,,1,,1.0,,173.0
215,89,Asia,China,3.0,8.0,,"1,439,323,776 ",11.0,,82941,4633.0,78219.0,,58.0
,1126572,North America,Total:,,2893.0,300.0,,17296.0,,1635060,99933.0,408555.0,,
,840807,Europe,Total:,,92.0,9.0,,12195.0,,1741221,160491.0,739923.0,,
,242166,South America,Total:,,2273.0,157.0,,10271.0,,403345,21460.0,139719.0,,
,303159,Asia,Total:,,1980.0,33.0,,4934.0,,759904,23996.0,432749.0,,
,47067,Africa,Total:,,151.0,1.0,,288.0,,79931,2640.0,30224.0,,
,639,Australia/Oceania,Total:,,18.0,,,19.0,,8639,119.0,7881.0,,
,55,,Total:,,,,,4.0,,721,15.0,651.0,,
,346991,Europe,European Union,270.60271961864595,92.0,9.0,,7626.0,33800.34728045255,1132763,120486.0,627248.0,15049622.0,2544.102621743408
