ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
1116,Africa,Algeria,8.0,,,60.0,77.0,2160,336.0,708.0,3359.0,49.0
1832,Europe,Moldova,11.0,,,80.0,1555.0,2049,46.0,171.0,6271.0,508.0
1668,Africa,Morocco,3.0,,,1.0,282.0,2024,127.0,229.0,10392.0,55.0
1235,Europe,Croatia,8.0,,,31.0,4691.0,1741,33.0,473.0,19256.0,424.0
642,Europe,Iceland,23.0,,,8.0,109558.0,1727,8.0,1077.0,37386.0,5061.0
1001,Asia,Bahrain,4.0,,,3.0,42694.0,1671,7.0,663.0,72647.0,982.0
1311,Europe,Hungary,15.0,73.0,8.0,58.0,3984.0,1652,142.0,199.0,38489.0,171.0
524,Asia,Iraq,2.0,,,,1147.0,1415,79.0,812.0,46135.0,35.0
1196,Asia,Kuwait,0.7,,,31.0,,1405,3.0,206.0,,329.0
622,Australia/Oceania,New Zealand,2.0,15.0,,3.0,14549.0,1401,9.0,770.0,70160.0,291.0
1248,Europe,Estonia,26.0,,,10.0,25606.0,1400,35.0,117.0,33967.0,1055.0
1238,Asia,Uzbekistan,0.1,47.0,,8.0,2091.0,1349,4.0,107.0,70000.0,40.0
1085,Asia,Kazakhstan,0.9,46.0,,22.0,4566.0,1341,16.0,240.0,85735.0,71.0
836,Asia,Azerbaijan,1.0,,,24.0,7436.0,1253,13.0,404.0,75397.0,124.0
1022,Europe,Slovenia,29.0,,,34.0,17852.0,1248,61.0,165.0,37114.0,600.0
1132,Asia,Bangladesh,0.3,,,1.0,90.0,1231,50.0,49.0,14868.0,7.0
920,Europe,Lithuania,11.0,37.0,,14.0,17829.0,1128,30.0,178.0,48537.0,414.0
797,Asia,Armenia,6.0,,,30.0,3069.0,1111,17.0,297.0,9095.0,375.0
816,Europe,Bosnia and Herzegovina,12.0,,,4.0,4066.0,1110,41.0,253.0,13339.0,338.0
839,Asia,Oman,0.8,109.0,,3.0,,1019,4.0,176.0,,200.0
554,Asia,Hong Kong,0.5,,,10.0,15509.0,1017,4.0,459.0,116273.0,136.0
831,Europe,North Macedonia,22.0,,,15.0,4446.0,974,45.0,98.0,9262.0,468.0
706,Europe,Slovakia,1.0,,,5.0,5768.0,863,6.0,151.0,31491.0,158.0
666,Africa,Cameroon,0.6,,,,,848,17.0,165.0,,32.0
639,North America,Cuba,2.0,,,15.0,1806.0,814,24.0,151.0,20451.0,72.0
716,Asia,Afghanistan,0.6,,,,,784,25.0,43.0,,20.0
624,Europe,Bulgaria,5.0,36.0,1.0,31.0,2663.0,783,37.0,122.0,18502.0,113.0
702,Africa,Tunisia,3.0,,,89.0,1112.0,780,35.0,43.0,13137.0,66.0
638,Asia,Cyprus,10.0,,,8.0,14845.0,715,12.0,65.0,17923.0,592.0
56,,Diamond Princess,,,,7.0,,712,12.0,644.0,,
471,Europe,Andorra,427.0,,,17.0,21653.0,673,33.0,169.0,1673.0,8710.0
617,Europe,Latvia,3.0,,,3.0,15850.0,666,5.0,44.0,29896.0,353.0
552,Asia,Lebanon,3.0,,,30.0,2529.0,658,21.0,85.0,17260.0,96.0
502,Africa,Ivory Coast,0.2,,,,,654,6.0,146.0,,25.0
550,Africa,Ghana,0.3,,,2.0,1632.0,641,8.0,83.0,50719.0,21.0
555,North America,Costa Rica,0.8,,,11.0,1784.0,626,4.0,67.0,9089.0,123.0
480,Africa,Niger,0.6,,,,183.0,584,14.0,90.0,4427.0,24.0
284,Africa,Burkina Faso,2.0,,,,,542,32.0,226.0,,26.0
218,Europe,Albania,9.0,,,5.0,1584.0,494,25.0,251.0,4558.0,172.0
212,South America,Uruguay,3.0,,,13.0,3008.0,493,9.0,272.0,10448.0,142.0
370,Asia,Kyrgyzstan,0.8,17.0,,5.0,4008.0,466,5.0,91.0,26147.0,71.0
363,Europe,Channel Islands,86.0,,,,19095.0,447,15.0,69.0,3320.0,2571.0
398,South America,Bolivia,2.0,44.0,1.0,3.0,187.0,441,29.0,14.0,2185.0,38.0
362,Africa,Djibouti,2.0,,,,6008.0,435,2.0,71.0,5936.0,440.0
382,North America,Honduras,4.0,7.0,4.0,10.0,203.0,426,35.0,9.0,2012.0,43.0
267,Africa,Nigeria,0.06,,,2.0,24.0,407,12.0,128.0,5000.0,2.0
372,Africa,Guinea,0.08,,,,,404,1.0,31.0,,31.0
144,Asia,Jordan,0.7,,,5.0,2009.0,401,7.0,250.0,20500.0,39.0
314,Europe,Malta,7.0,,,4.0,45611.0,399,3.0,82.0,20139.0,904.0
234,Asia,Taiwan,0.3,,,,2129.0,395,6.0,155.0,50703.0,17.0
304,Europe,San Marino,1061.0,,,15.0,24933.0,393,36.0,53.0,846.0,11582.0
154,Africa,Réunion,,,,3.0,,391,,237.0,,437.0
309,Asia,Palestine,0.4,,,,3397.0,374,2.0,63.0,17329.0,73.0
259,Asia,Georgia,0.8,30.0,,6.0,1260.0,336,3.0,74.0,5027.0,84.0
250,Africa,Mauritius,7.0,,,3.0,6510.0,324,9.0,65.0,8279.0,255.0
122,Africa,Senegal,0.1,,,1.0,,314,2.0,190.0,,19.0
231,Europe,Montenegro,6.0,2.0,,7.0,6168.0,290,4.0,55.0,3874.0,462.0
97,Asia,Vietnam,,,,8.0,1397.0,268,,171.0,135938.0,3.0
101,Europe,Isle of Man,47.0,,,13.0,25578.0,256,4.0,151.0,2175.0,3011.0
212,Africa,DRC,0.2,,,,,254,21.0,21.0,,3.0
166,Asia,Sri Lanka,0.3,,,1.0,223.0,238,7.0,65.0,4768.0,11.0
162,Africa,Kenya,0.2,,,2.0,179.0,225,10.0,53.0,9630.0,4.0
145,Africa,Mayotte,11.0,,,3.0,5498.0,217,3.0,69.0,1500.0,795.0
77,South America,Venezuela,0.3,,,6.0,7913.0,197,9.0,111.0,225009.0,7.0
172,North America,Guatemala,0.3,16.0,,3.0,402.0,196,5.0,19.0,7200.0,11.0
15,Europe,Faeroe Islands,,,,,117983.0,184,,169.0,5765.0,3766.0
136,South America,Paraguay,1.0,13.0,,1.0,545.0,174,8.0,30.0,3888.0,24.0
125,North America,El Salvador,0.9,5.0,,2.0,1285.0,164,6.0,33.0,8333.0,25.0
77,North America,Martinique,21.0,,,17.0,,158,8.0,73.0,,421.0
101,Africa,Mali,0.6,,,,,148,13.0,34.0,,7.0
70,North America,Guadeloupe,20.0,,,13.0,,145,8.0,67.0,,362.0
27,Asia,Brunei ,2.0,,,2.0,24182.0,136,1.0,108.0,10579.0,311.0
82,Africa,Rwanda,,,,,482.0,136,,54.0,6237.0,11.0
27,Europe,Gibraltar,,,,1.0,48945.0,131,,104.0,1649.0,3888.0
99,North America,Jamaica,2.0,,,,470.0,125,5.0,21.0,1391.0,42.0
24,Asia,Cambodia,,,,1.0,345.0,122,,98.0,5768.0,7.0
101,Africa,Congo,0.9,,,,,117,5.0,11.0,,21.0
86,North America,Trinidad and Tobago,6.0,,,,916.0,114,8.0,20.0,1282.0,81.0
81,Africa,Madagascar,,,,1.0,,110,,29.0,,4.0
78,Europe,Monaco,76.0,,,2.0,,93,3.0,12.0,,2370.0
53,North America,Aruba,9.0,,,1.0,11221.0,93,1.0,39.0,1198.0,871.0
73,Africa,Tanzania,0.07,,,,,88,4.0,11.0,,1.0
35,South America,French Guiana,,,,1.0,,86,,51.0,,288.0
79,Asia,Myanmar,0.07,11.0,,,52.0,85,4.0,2.0,2836.0,2.0
67,Africa,Ethiopia,0.03,,,,43.0,85,3.0,15.0,4988.0,0.7
43,North America,Bermuda,80.0,,,3.0,8462.0,81,5.0,33.0,527.0,1301.0
43,Africa,Togo,0.4,,,,367.0,81,3.0,35.0,3036.0,10.0
73,Africa,Somalia,0.3,,,2.0,,80,5.0,2.0,,5.0
75,Africa,Gabon,0.4,,,,,80,1.0,4.0,,36.0
23,Europe,Liechtenstein,26.0,,,,23605.0,79,1.0,55.0,900.0,2072.0
55,North America,Barbados,17.0,2.0,,4.0,3132.0,75,5.0,15.0,900.0,261.0
53,North America,Cayman Islands,15.0,,,3.0,9677.0,60,1.0,6.0,636.0,913.0
49,Africa,Liberia,1.0,,,,,59,6.0,4.0,,12.0
54,Africa,Cabo Verde,2.0,,,,,56,1.0,1.0,,101.0
41,South America,Guyana,8.0,,,5.0,271.0,55,6.0,8.0,213.0,70.0
55,Australia/Oceania,French Polynesia,,,,1.0,3275.0,55,,,920.0,196.0
43,Africa,Uganda,,,,,168.0,55,,12.0,7693.0,1.0
39,North America,Sint Maarten,210.0,,,2.0,3662.0,53,9.0,5.0,157.0,1236.0
39,North America,Bahamas,20.0,,,1.0,,53,8.0,6.0,,135.0
47,Africa,Equatorial Guinea,,,,,609.0,51,,4.0,854.0,36.0
16,Africa,Zambia,0.1,,,1.0,92.0,48,2.0,30.0,1696.0,3.0
36,Africa,Libya,0.1,,,,92.0,48,1.0,11.0,634.0,7.0
29,Asia,Macao,,,,1.0,,45,,16.0,,69.0
43,Africa,Guinea-Bissau,,,,,762.0,43,,,1500.0,22.0
38,North America,Haiti,0.3,,,,32.0,41,3.0,,365.0,4.0
20,North America,Saint Martin,52.0,,,5.0,,35,2.0,13.0,,905.0
16,Africa,Benin,0.08,,,,,35,1.0,18.0,,3.0
35,Africa,Eritrea,,,,,,35,,,,10.0
26,Asia,Syria,0.1,,,,,33,2.0,5.0,,2.0
23,Africa,Sudan,0.1,,,,,32,5.0,4.0,,0.7
26,Asia,Mongolia,,1.0,,,329.0,31,,5.0,1077.0,9.0
27,Africa,Mozambique,,,,,25.0,29,,2.0,793.0,0.9
17,North America,Antigua and Barbuda,31.0,,1.0,1.0,745.0,23,3.0,3.0,73.0,235.0
19,Africa,Zimbabwe,0.2,,,,48.0,23,3.0,1.0,716.0,2.0
21,Africa,Chad,,,,,,23,,2.0,,1.0
7,Asia,Maldives,,1.0,,,5363.0,23,,16.0,2899.0,43.0
12,Africa,Angola,0.06,,,,,19,2.0,5.0,,0.6
18,Asia,Laos,,,,,170.0,19,,1.0,1235.0,3.0
16,North America,Belize,5.0,,,1.0,1426.0,18,2.0,,567.0,45.0
17,Australia/Oceania,New Caledonia,,,,1.0,10515.0,18,,1.0,3002.0,63.0
17,Australia/Oceania,Fiji,,1.0,,,,17,,,,19.0
14,Africa,Malawi,0.1,,,1.0,18.0,16,2.0,,343.0,0.8
15,Asia,Nepal,,,,,542.0,16,,1.0,15800.0,0.5
8,North America,Dominica,,,,,4793.0,16,,8.0,345.0,222.0
13,Africa,Namibia,,,,,142.0,16,,3.0,362.0,6.0
8,Africa,Eswatini,,1.0,,,615.0,16,,8.0,714.0,14.0
4,North America,Saint Lucia,,,,,1737.0,15,,11.0,319.0,82.0
3,North America,Curaçao,6.0,,,,1402.0,14,1.0,10.0,230.0,85.0
14,North America,Grenada,,,,2.0,818.0,14,,,92.0,124.0
14,North America,Saint Kitts and Nevis,,,,,4399.0,14,,,234.0,263.0
12,Africa,Botswana,0.4,,,,1463.0,13,1.0,,3441.0,6.0
13,Africa,Sierra Leone,,,,,,13,,,,2.0
8,Africa,CAR,,,,,,12,,4.0,,2.0
11,North America,St. Vincent Grenadines,,,,,784.0,12,,1.0,87.0,108.0
10,South America,Falkland Islands,,,,,39368.0,11,,1.0,137.0,3161.0
0,North America,Greenland,,,,,16065.0,11,,11.0,912.0,194.0
10,North America,Montserrat,,,,1.0,7212.0,11,,1.0,36.0,2204.0
11,Africa,Seychelles,,,,,,11,,,,112.0
3,South America,Suriname,2.0,,,,,10,1.0,6.0,,17.0
9,North America,Turks and Caicos,26.0,,,,1834.0,10,1.0,,71.0,258.0
7,,MS Zaandam,,,,,,9,2.0,,,
6,Africa,Gambia,0.4,,,,116.0,9,1.0,2.0,281.0,4.0
4,North America,Nicaragua,0.2,,,,,9,1.0,4.0,,1.0
6,Europe,Vatican City,,,,,,8,,2.0,,9988.0
7,Asia,Timor-Leste,,,,,,8,,1.0,,6.0
4,Africa,Mauritania,0.2,,,,128.0,7,1.0,2.0,593.0,2.0
2,North America,St. Barth,,,,,,6,,4.0,,607.0
6,Africa,Western Sahara,,,,,,6,,,,10.0
4,Africa,Burundi,0.08,,,,,5,1.0,,,0.4
3,Asia,Bhutan,,,,,1511.0,5,,2.0,1166.0,6.0
4,Africa,Sao Tome and Principe,,,,,87.0,4,,,19.0,18.0
4,Africa,South Sudan,,,,,,4,,,,0.4
2,North America,Anguilla,,,,,,3,,1.0,,200.0
1,North America,British Virgin Islands,,,,,,3,,2.0,,99.0
3,North America,Caribbean Netherlands,,,,,381.0,3,,,10.0,114.0
2,Australia/Oceania,Papua New Guinea,,,,,19.0,2,,,167.0,0.2
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
1,Asia,Yemen,,,,,,1,,,,0.03
1107,Asia,China,2.0,46.0,,95.0,,82341,3342.0,77892.0,,57.0
598203,North America,Total:,,737.0,73.0,14595.0,,689381,30450.0,60728.0,,
620473,Europe,Total:,,566.0,17.0,28603.0,,971323,88336.0,262514.0,,
161003,Asia,Total:,,567.0,23.0,6462.0,,333764,12091.0,160670.0,,
38468,South America,Total:,,359.0,4.0,1218.0,,63661,2801.0,22392.0,,
3410,Australia/Oceania,Total:,,31.0,,81.0,,7955,72.0,4473.0,,
13053,Africa,Total:,,1.0,,178.0,,17828,913.0,3862.0,,
63,,Total:,,,,7.0,,721,14.0,644.0,,
479548,Europe,European Union,164.80834427515114,166.0,9.0,26186.0,12357.090732072686,794268,73381.0,241339.0,5502001.0,1783.8676767928448
