date,cases,active,death
2021-02-15,167383,6787,6150.0
2021-02-16,168103,6734,6158.0
2021-02-17,168880,6796,6164.0
2021-02-18,169610,6807,6186.0
2021-02-19,170275,6857,6220.0
2021-02-20,170931,6888,6249.0
2021-02-21,171170,6687,6282.0
2021-02-22,171289,6482,6306.0
2021-02-23,172072,6551,6315.0
2021-02-24,172764,6582,6327.0
2021-02-25,173142,6761,6334.0
2021-02-26,173814,6890,6348.0
2021-02-27,174335,6832,6374.0
2021-02-28,174542,6638,6393.0
2021-03-01,174653,6435,6402.0
2021-03-02,175411,6518,6412.0
2021-03-03,176250,6814,6427.0
2021-03-04,176876,6897,6435.0
2021-03-05,177716,7194,6455.0
2021-03-06,178337,7306,6467.0
2021-03-07,178560,7147,6473.0
2021-03-08,178770,6976,6479.0
2021-03-09,179563,7173,6493.0
2021-03-10,180393,7461,6522.0
2021-03-11,181143,7689,6531.0
2021-03-12,181974,8003,6546.0
2021-03-13,182679,8213,6571.0
2021-03-14,182881,7975,6568.0
2021-03-15,183014,7809,6578.0
2021-03-16,183985,8237,6599.0
2021-03-17,184934,8691,6619.0
2021-03-18,185832,9134,6639.0
2021-03-19,186740,9517,6663.0
2021-03-20,187659,9894,6685.0
2021-03-21,187911,9806,6700.0
2021-03-22,188119,9536,6710.0
2021-03-23,189067,9716,6730.0
2021-03-24,190208,10158,6749.0
2021-03-25,191207,10677,6765.0
2021-03-26,192133,11015,6775.0
2021-03-27,193050,11276,6794.0
2021-03-28,193377,11137,6802.0
2021-03-29,193556,10851,6809.0
2021-03-30,193834,10398,6823.0
2021-03-31,194398,10323,6840.0
2021-04-01,194756,9932,6860.0
2021-04-02,195036,9502,6875.0
2021-04-03,195239,8957,6884.0
2021-04-04,195471,8592,6891.0
2021-04-05,195680,8259,6894.0
2021-04-06,197020,8585,6903.0
2021-04-07,198374,9038,6928.0
2021-04-08,199964,9878,6955.0
2021-04-09,201295,10401,6977.0
2021-04-10,202640,10881,7001.0
2021-04-11,203071,10506,7016.0
2021-04-12,203309,10162,7020.0
2021-04-13,205322,11213,7057.0
2021-04-14,207127,12144,7089.0
2021-04-15,208694,12879,7120.0
2021-04-16,210667,13971,7160.0
2021-04-17,212307,14729,7190.0
2021-04-18,212734,14569,7221.0
2021-04-19,213049,14316,7241.0
2021-04-20,214700,14902,7279.0
2021-04-21,216329,15707,7309.0
2021-04-22,218145,16725,7345.0
2021-04-23,219789,17451,7374.0
2021-04-24,221307,18110,7395.0
2021-04-25,221698,17631,7410.0
2021-04-26,221939,16911,7428.0
2021-04-27,223025,16567,7453.0
2021-04-28,224621,16902,7478.0
2021-04-29,226247,17126,7500.0
2021-04-30,227671,17304,7524.0
2021-05-01,228477,16793,7543.0
2021-05-02,228684,15761,7558.0
2021-05-03,228871,15076,7578.0
2021-05-04,230095,14627,7606.0
